indicatorId,geoUnit,year,type,subtype,value
FOSGP.5T8.F700,UKR,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,UKR,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,UKR,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,UKR,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,UKR,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,UKR,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,UKR,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,UKR,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,UKR,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,UKR,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,URY,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,URY,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,URY,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,URY,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,URY,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,URY,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,URY,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,URY,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,USA,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,USA,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,USA,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,USA,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,USA,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,USA,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,USA,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,USA,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,UZB,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,UZB,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,UZB,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,UZB,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,UZB,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,UZB,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,UZB,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,UZB,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,UZB,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,UZB,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,VNM,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,VNM,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,VNM,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,VNM,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,WSM,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,WSM,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,WSM,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,WSM,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,WSM,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,WSM,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,WSM,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,WSM,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ZAF,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,ZAF,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ZAF,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,ZAF,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ZAF,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,ZAF,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ZAF,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,ZAF,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ZAF,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,ZAF,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ZAF,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,ZAF,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ZWE,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,ZWE,2015,Source,Data sources,UIS Education Survey
XGDP.FFNTR,AND,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,AND,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,AND,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,AND,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,AND,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ARE,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,AUT,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,AUT,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,AUT,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,AUT,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,AUT,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,AUT,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,BEL,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,BEL,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,BEL,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,BEL,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,BEL,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,BEL,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,BGR,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,BGR,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,BGR,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,BGR,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,BRB,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,BRB,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,BRB,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,BRB,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,CAN,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,CHE,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,CHL,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,CHL,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,CHL,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,CYP,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,CYP,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,CYP,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,CYP,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,CYP,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,CZE,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,CZE,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,CZE,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,CZE,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,CZE,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,CZE,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,DEU,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,DNK,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,DNK,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,DNK,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,DNK,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,DNK,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ESP,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ESP,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ESP,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ESP,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ESP,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ESP,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,FIN,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,FIN,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,FIN,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,FIN,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,FIN,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,FIN,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,GBR,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,GRC,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,GRC,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,GRC,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,GRC,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,HRV,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,IRL,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,IRL,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,IRL,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ISL,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ISL,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ISL,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ISL,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ISL,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ISL,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ISR,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ISR,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ISR,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ISR,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ISR,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ISR,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ITA,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ITA,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ITA,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ITA,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ITA,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ITA,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,LTU,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,LTU,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,LTU,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,LTU,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,LTU,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,LTU,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,LUX,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,LUX,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,LUX,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,LUX,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,LUX,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,LVA,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,LVA,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,LVA,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,LVA,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,LVA,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,LVA,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,MAC,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,MAC,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,MAC,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,MAC,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,MAC,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,MAC,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,MCO,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,MLT,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,MLT,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,MLT,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,MLT,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,NLD,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,NLD,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,NLD,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,NLD,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,NLD,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,NLD,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,NOR,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,NOR,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,NOR,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,NOR,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,NOR,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,NOR,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,POL,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,POL,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,POL,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,POL,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,POL,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,POL,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,PRT,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,PRT,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,PRT,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,PRT,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,PRT,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ROU,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ROU,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ROU,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ROU,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ROU,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,ROU,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,RUS,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,SVK,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,SVK,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,SVK,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,SVK,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,SVK,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,SVN,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,SVN,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,SVN,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,SVN,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,TUR,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,USA,2015,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,USA,2016,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,USA,2017,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,USA,2018,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,USA,2019,Source,Data sources,UIS estimate based on data available for each sub-indicator
XGDP.FFNTR,USA,2020,Source,Data sources,UIS estimate based on data available for each sub-indicator
